"deviance","gbar","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
234.1,0.9041,-0.6616,0.1612,4.101,-6.103,1.074,0.4958,-7.049,2.075,-4.784,0.9368,5.253,10.47,-18,-1.771,3.058,1.991,4.485,1.597,-0.7065,0.7378,2.919,3.434,2.363
232.4,0.8977,-0.5302,0.2986,3.413,-1.417,0.8702,1.582,-7.449,1.925,-4.558,0.967,4.719,5.189,-19.12,-1.88,3.812,2.041,3.523,1.593,1.286,2.393,2.857,3.387,1.242
235.5,0.8857,-0.6172,0.2516,3.59,0.6999,1.702,2.569,-7.275,2.424,-4.411,1.002,5.382,27.04,-18.54,-1.955,2.577,1.988,2.939,2.605,2.932,2.916,2.917,3.601,0.5349
234.8,0.7872,-0.4136,0.2234,4.139,-2.637,1.321,2.921,-7.345,2.868,-4.4,0.7521,5.081,26.8,-17.88,-2.068,3.159,2.002,2.893,2.856,3.322,2.033,1.848,3.23,0.648
235.4,0.8281,-0.4136,0.2168,4.189,2.449,0.7948,3.074,-7.456,2.569,-4.221,0.8403,5.2,28.63,-17.37,-1.373,3.13,3.297,2.593,3.06,3.213,3.105,3.11,2.897,0.2667
235.5,0.9886,-0.5644,0.2625,2.036,-0.9022,2.186,3.289,-7.483,2.679,-3.973,1.306,5.745,24.9,-17.77,-1.405,3.523,4.389,2.646,4.631,2.363,3.286,3.18,2.542,1.55
218.8,0.998,-0.2958,0.1701,4.904,4.978,2.065,2.486,-8.486,2.325,-3.858,1.644,4.485,21.38,-18,-0.3523,3.836,3.938,1.147,2.706,1.892,2.688,4.118,3.329,0.9563
228.8,1.07,-0.7963,0.1701,3.7,-1.66,0.6798,3.366,-7.936,1.153,-4.171,1.852,4.959,11.67,-17.81,-0.4374,3.749,3.79,2.082,3.107,2.261,0.8672,3.04,3.178,0.9108
222.1,1.134,-0.679,0.2134,4.9,-2.644,0.7479,3.074,-7.661,1.388,-4.118,1.955,4.906,11.32,-17.12,-0.7859,3.803,1.282,0.8526,3.739,3.237,0.3273,2.732,2.751,1.281
224.2,0.9762,-0.5352,0.2134,3.302,-3.163,0.6543,2.083,-7.705,1.736,-4.142,1.931,5.345,9.582,-16.89,-0.6931,3.414,2.697,1.049,1.696,1.473,1.239,1.896,1.783,0.6126
228.4,0.9085,-0.5598,0.2014,3.824,3.088,0.3423,1.592,-8.038,1.669,-3.838,2.063,5.48,5.799,-17.38,-0.6058,2.696,2.794,-1.722,1.923,0.8355,1.346,1.685,1.862,2.662
228.8,0.9999,-0.5705,0.3285,2.237,-2.437,0.1374,0.888,-7.699,2.357,-3.895,1.981,5.423,6.547,-17.95,-0.6058,2.415,0.6302,-3.665,2.295,-1.858,1.499,0.7416,1.513,2.642
234.5,0.9557,-0.4037,0.5759,2.137,-0.6416,1.778,0.2651,-7.863,2.008,-3.675,2.093,5.599,8.085,-16.74,-0.3638,1.132,-4.205,-3.548,2.207,5.256,1.166,2.201,1.787,2.361
216.3,0.9912,-0.2417,0.2815,3.384,-2.023,2.005,0.3167,-7.788,2.183,-3.618,1.743,5.85,23.32,-15.75,-0.3638,-1.527,-1.953,0.5975,1.824,0.6052,2.619,2.038,1.796,1.931
226.9,0.9167,-0.4254,0.3244,1.845,0.01849,0.03805,1.186,-7.446,1.427,-3.716,1.712,5.732,14.56,-15.74,-0.6297,-0.5659,0.5712,0.3236,1.123,1.215,2.429,1.552,1.579,1.38
218.5,1.014,-0.1206,0.3227,3.724,1.959,3.139,0.96,-7.64,0.9527,-3.717,1.625,6.324,15.98,-15.08,-0.9498,0.1227,2.312,1.498,2.021,1.555,1.073,1.973,1.345,1.153
228.9,1.058,-0.6678,0.3227,3.032,-1.213,1.808,1.559,-7.621,0.2449,-3.545,1.767,5.558,3.803,-15.68,-0.8141,0.8811,1.112,2.125,1.255,1.594,1.048,2.071,1.434,0.508
231.4,0.6944,-0.0794,0.3605,2.798,-0.2905,2.479,0.9453,-7.314,0.3207,-3.865,1.54,5.928,0.6482,-15.41,-0.3298,1.427,3.115,0.7659,1.352,-0.4471,1.108,1.399,0.9376,2.284
225.5,1.009,-0.2957,0.4985,2.424,-2.516,2.85,1.088,-7.314,0.01492,-3.445,1.725,5.546,7.756,-14.34,-0.2399,1.322,1.887,2.906,1.775,1.958,2.213,1.446,1.012,0.7806
231.5,0.9053,-0.4859,0.4371,3.862,1.942,0.869,1.474,-7.188,-0.3195,-3.3,1.629,5.697,15.91,-14.6,-0.9848,0.7547,1.746,2.075,1.579,1.958,1.418,1.376,0.6026,0.5756
212.3,0.9663,-0.1934,0.1575,3.346,1.297,1.086,1.41,-7.756,-0.1565,-3.419,1.641,5.406,17,-14.45,-1.145,1.476,1.919,1.528,1.319,1.655,1.791,1.671,1.46,0.2856
236.2,0.7271,-0.38,0.1955,4.9,3.038,3.696,1.594,-7.534,-0.35,-3.365,1.609,5.944,14.4,-14.15,-0.8117,1.578,1.596,1.8,1.466,1.655,1.906,1.749,1.558,0.2523
237.6,0.8386,-0.4076,0.3496,3.975,-2.157,3.716,0.6492,-7.594,-0.5448,-3.365,1.892,5.56,15.04,-14.38,-0.8025,0.3822,1.256,-0.3449,1.054,0.8279,1.263,1.094,1.163,0.3952
227.1,0.8064,-0.1832,0.3225,2.15,1.077,3.903,1.287,-7.747,-0.7153,-2.955,1.981,5.538,18.76,-14.24,-0.6172,0.8904,1.77,-0.1703,0.4945,0.543,2.405,0.05776,0.9507,1.473
237.9,0.7195,-0.3982,0.3169,2.848,-2.031,4.362,1.193,-7.657,-1.252,-2.913,2.223,4.758,18.64,-14.27,-0.7942,1.429,-0.2154,0.1761,0.2073,2.944,2.391,1.277,0.8269,1.218
225.8,0.8282,-0.4635,0.03726,3.966,0.1179,4.569,1.222,-7.201,-1.48,-2.922,2.687,5.052,8.088,-14.95,-0.7699,0.7959,0.2711,-2.02,-0.3378,0.1465,1.951,2.931,1.132,1.271
237.1,0.7858,-0.4478,0.2703,3.488,-3.544,3.595,1.147,-7.169,-1.326,-2.392,2.708,4.505,10.73,-14.9,-0.6564,0.3732,1.123,-1.189,0.9447,1.456,4.089,1.642,1.839,2.153
233.1,0.8691,-0.505,0.2747,3.673,-1.486,3.837,1.526,-7.163,-1.584,-2.625,2.57,4.397,2.703,-15.51,-0.6849,1.105,-3.047,-1.176,2.053,1.431,4.379,0.9661,2.472,1.71
215.1,1.035,-0.2319,0.3662,2.364,-1.127,3.045,0.08168,-6.633,-1.769,-1.95,2.337,5.04,7.73,-15.46,-0.8248,0.6618,-3.34,-1.01,0.6573,-2.754,2.786,0.4469,2.064,2.088
241.3,0.6705,-0.3628,0.3595,4.239,-2.282,2.404,0.8943,-7.233,-1.08,-1.87,2.282,4.528,0.9453,-15.16,-0.438,1.644,-0.4835,-0.01207,0.8483,2.173,2.753,1.497,1.865,0.8994
219.2,0.9014,-0.1916,0.2403,2.189,-1.102,0.6032,1.353,-7.195,-0.9762,-1.817,2.466,4.878,-4.052,-15.03,-0.4623,0.8545,1.741,-0.8253,1.043,2.761,2.26,1.135,1.947,0.7985
223.9,0.9278,-0.2726,0.2403,2.585,0.8279,0.4623,1.363,-7.116,-0.7759,-1.817,2.483,5.014,10.74,-14.63,-0.5034,0.4268,0.009615,1.537,-0.3675,0.7138,2.659,0.8833,1.649,1.836
214,1.112,-0.5017,0.08247,3.123,-1.833,0.6077,0.8249,-6.923,-0.9555,-2.543,3.257,5.535,11.04,-14.28,-0.4031,0.6653,0.8766,0.7745,-0.1853,-0.02112,1.962,1.154,1.198,0.545
233.3,0.8464,-0.5826,0.1179,4.276,-0.9824,0.7752,0.789,-6.117,-0.9484,-2.496,3.229,6.035,8.771,-14.71,0.008209,0.232,-0.06761,0.8682,0.1905,-0.1975,1.568,2.064,0.7842,0.6908
223.1,0.9819,-0.6025,0.2329,4.995,-0.1339,0.4136,0.6865,-6.415,-0.4694,-2.338,3.063,5.763,9.493,-14.68,-0.09431,0.005131,2.891,0.158,1.178,-0.606,0.1699,2.064,0.5274,0.6763
