"deviance","gbar","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
427.7,3.032,-0.5124,-0.2746,0.6878,-0.129,1.702,3.49,1.453,-3.451,-8.232,2.363,3.178,-10.84,-2.845,7.662,5.345,3.084,5.429,4.405,1.71,4.519,2.646,5.833,1.549
432.1,2.839,-0.4087,-0.1523,0.5508,-1.046,1.609,3.819,1.344,-3.248,-7.686,2.305,2.932,-0.853,-2.639,7.825,5.648,4.448,2.929,3.925,2.749,4.4,5.335,5.645,1.594
417.6,3.094,-0.3188,-0.2606,1.643,-0.2433,3.301,5.434,1.184,-2.801,-7.192,2.436,3.276,-1.568,-3.105,7.395,5.367,3.326,5.138,4.234,2.157,4.744,4.456,4.154,1.524
409.1,3.24,-0.5305,-0.2744,0.4689,-0.5498,1.776,4.752,1.473,-3.063,-7.101,2.078,3.325,-3.744,-3.29,7.474,5.259,4.547,3.915,4.676,3.68,4.466,5.643,4.257,0.9797
444.4,2.575,-0.05337,0.04151,0.2633,-0.5416,3.55,4.876,1.367,-3.046,-7.324,2.068,3.298,4.85,-3.018,7.509,5.186,3.648,4.736,4.995,0.3366,3.848,6.804,4.001,1.35
431.5,2.671,-0.3339,-0.03678,0.9724,-0.7983,2.822,5.527,1.563,-2.499,-7.122,2.277,3.267,4.581,-3.243,7.566,5.715,4.43,7.955,4.193,10.83,4.671,6.804,4,1.959
426.4,2.896,-0.4274,-0.09321,0.5999,-0.3903,2.548,5.695,1.686,-2.506,-7.034,2.295,3.356,12.2,-3.295,7.352,5.673,2.958,6.602,3.871,9.456,4.867,5.974,3.735,1.926
414.6,3.201,-0.3279,-0.2394,0.5434,-0.04629,2.546,4.542,1.78,-2.356,-6.913,2.577,3.538,10.27,-3.493,7.208,5.673,6.146,8.467,4.02,8.879,5.338,6.412,3.399,4.092
426.9,2.946,-0.5983,-0.383,0.3871,0.2458,2.577,5.79,1.787,-2.631,-6.676,2.446,3.663,11.36,-3.496,7.043,5.463,3.545,6.472,3.717,6.538,4.606,6.005,3.285,3.078
426.5,2.775,-0.1184,-0.1593,0.7435,-0.2605,2.856,5.721,1.842,-2.865,-6.963,2.595,3.658,14.47,-3.678,7.099,5.769,2.595,5.666,3.221,2.967,4.053,6.114,3.184,2.369
417.8,3.011,-0.0637,-0.4009,0.9208,-0.542,2.954,6.054,1.523,-2.786,-6.64,2.676,3.072,14.8,-3.623,6.844,5.542,5.427,3.794,4.055,3.366,4.148,5.962,3.929,2.156
434.2,2.852,-0.2753,-0.3796,1.446,-2.602,3.208,4.809,1.671,-2.959,-6.797,2.5,3.326,14.04,-3.766,6.885,4.924,7.004,4.353,4.754,4.037,3.482,5.552,4.34,2.308
419,3.19,-0.5814,-0.4605,0.7322,-0.8161,3.053,4.074,1.813,-3.447,-6.85,2.279,3.204,15.65,-3.784,7.2,5.347,5.566,4.147,2.485,4.5,3.21,5.146,4.376,0.8172
432.7,2.748,-0.4695,-0.2192,0.5942,-0.5582,1.48,4.614,1.813,-3.374,-6.976,2.339,3.177,12.98,-3.868,7.196,5.185,5.558,4.811,3.852,4.343,4.164,5.197,4.61,0.5796
445.6,2.745,-0.3211,-0.09992,0.247,-0.7423,2.32,4.806,1.978,-3.528,-6.832,2.343,3.325,4.532,-3.886,7.147,5.099,5.548,4.809,4.822,4.908,5.309,4.727,4.596,0.4474
426.1,2.941,-0.2452,-0.3715,0.8595,-1.114,2.962,6.103,2.049,-3.344,-7.01,2.466,3.44,2.29,-3.763,7.251,5.087,5.176,5.728,4.93,6.932,6.414,4.879,4.197,1.411
439.2,2.786,-0.6241,-0.425,1.155,0.13,1.727,5.188,1.808,-3.564,-6.931,2.442,3.498,1.661,-3.93,6.848,5.086,-0.2658,5.717,4.891,4.704,6.112,6.427,4.292,2.612
422.1,3.012,-0.5126,-0.2626,1.407,-0.9194,1.816,4.831,1.953,-3.318,-7.037,2.653,3.188,-0.1077,-3.427,6.741,4.867,2.113,5.743,5.223,4.226,6.268,5.5,4.672,1.056
454.2,2.722,-0.5743,-0.3141,1.518,-1.478,2.251,4.269,1.825,-3.366,-7.036,2.617,3.298,-1.192,-3.431,7.618,5.649,3.216,5.664,4.582,4.265,6.42,6.108,5.199,1.304
417.6,3.164,-0.6007,-0.4623,0.318,-0.5896,1.286,6.266,1.604,-3.407,-7.175,2.729,4.087,-6.877,-3.183,8.469,5.632,2.692,5.685,4.404,7.562,6.536,5.66,4.877,1.265
439.4,2.981,-0.4031,-0.306,0.2503,-1.028,0.7524,4.415,1.619,-3.783,-7.428,2.658,4.363,-7.367,-3.293,8.148,6.001,2.692,6.106,5.267,5.245,5.982,5.902,5.069,1.629
447.2,2.779,-0.4283,-0.306,0.133,-1.052,0.7954,5.283,1.986,-3.827,-7.4,2.521,4.131,-4.364,-3.334,7.577,5.425,6.168,4.801,5.066,4.25,5.728,5.92,4.749,0.9312
425.4,2.871,-0.5227,-0.2255,1.059,0.02833,0.02001,5.663,1.608,-3.335,-7.679,2.369,4.232,1.694,-3.405,7.35,5.42,6.106,6.011,5.181,5.802,5.585,5.346,4.491,0.7574
436.1,2.988,-0.7998,-0.4746,1.419,-0.7936,0.2598,5.645,1.581,-3.437,-7.182,2.456,3.835,3.499,-3.53,7.051,5.14,4.989,5.493,4.789,5.802,5.464,5.9,5.138,0.5937
